morning,workday,evening,contact_9,contact_13,contact_11,contact_3,movement_14,movement_15,movement_6 
1,1,0,0,1,0,0,-58,-68,-62
1,1,0,0,1,0,0,-58,-68,-62
1,1,0,0,1,0,0,-58,-68,-62
1,1,0,0,1,0,0,-58,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-69,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,37,-68,-62
1,1,0,0,1,0,0,-58,-68,-62
1,1,0,0,1,0,0,-58,-68,-63
1,1,0,0,0,0,0,-58,-69,-63
1,1,0,0,0,0,0,-58,-69,-63
1,1,0,0,0,0,1,-58,-69,-63
1,1,0,0,0,0,1,-58,-69,-63
1,1,0,0,0,0,1,-58,-66,-63
1,1,0,0,1,0,1,-58,-66,1
1,1,0,0,1,0,1,-58,-66,1
1,1,0,0,1,0,1,-58,-66,1
1,1,0,0,1,0,1,-58,-66,1
1,1,0,0,1,0,1,-58,197,1
1,1,0,0,1,0,1,-58,197,-62
1,1,0,0,0,0,1,-58,197,-62
1,1,0,0,0,0,1,-58,-69,-62
1,1,0,0,0,0,1,-58,0,-62
1,1,0,0,0,0,1,-58,-72,0
1,1,0,0,0,0,1,-59,-68,0
1,1,0,0,0,0,1,-59,-68,0
1,1,0,0,0,0,1,-59,-68,0
1,1,0,0,0,0,1,-59,0,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,1,0,1,-58,1,0
1,1,0,0,0,0,1,-58,-67,0
1,1,0,0,0,0,1,-58,-67,1
1,1,0,0,0,0,1,-58,-67,1
1,1,0,0,0,0,1,-58,-69,-61
1,1,0,0,0,0,1,-58,-69,-61
1,1,0,0,0,0,1,-58,-69,-61
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-68,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,0,-62
1,1,0,0,0,0,1,-58,0,-62
1,1,0,0,0,0,1,-58,0,-62
1,1,0,0,0,0,1,-59,0,-62
1,1,0,0,0,0,1,-59,-69,-62
1,1,0,0,0,0,1,-59,-69,-62
1,1,0,0,0,0,1,-59,-69,-62
1,1,0,0,0,0,1,-59,-69,-62
1,1,0,0,0,0,1,-58,-69,-62
1,1,0,0,0,0,1,-58,-68,-62
1,1,0,0,0,0,1,-58,-68,-62
1,1,0,0,0,0,1,-58,-68,-62
1,1,0,0,0,0,1,-58,-68,-62
1,1,0,0,0,0,1,-58,-71,-62
1,1,0,0,0,0,1,40,-71,-62
1,1,0,0,0,0,1,40,-71,-62
1,1,0,0,0,0,1,40,-71,-62
1,1,0,0,0,0,1,40,-68,-62
1,1,0,0,0,0,1,40,-68,-62
1,1,0,0,0,0,1,-59,-68,-60
1,1,0,0,0,0,1,-59,-68,-60
1,1,0,0,0,0,1,-59,-68,-60
1,1,0,0,0,0,1,-59,-68,-60
1,1,0,0,0,0,1,-59,205,-60
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-59,205,-62
1,1,0,0,0,0,1,-59,205,-63
1,1,0,0,0,0,1,-59,205,-63
1,1,0,0,0,0,1,-59,205,-63
1,1,0,0,0,0,1,-59,205,-63
1,1,0,0,0,0,1,-59,205,-63
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,205,-62
1,1,0,0,0,0,1,-58,254,-62
1,1,0,0,0,0,1,-59,254,-62
1,1,0,0,0,0,1,-59,254,-62
1,1,0,0,0,0,1,-59,254,-62
1,1,0,0,0,1,1,-59,254,-62
1,1,0,0,0,1,1,-59,254,-62
1,1,0,0,0,1,1,41,-69,-62
1,1,0,0,0,1,1,41,-69,-61
1,1,0,0,0,1,1,41,-69,-61
1,1,0,0,0,1,1,41,-69,-61
1,1,0,0,0,1,1,41,-69,-61
1,1,0,0,0,0,1,-61,1,-61
1,1,0,0,0,0,1,-61,1,-62
1,1,0,0,0,0,1,-61,1,-62
1,1,0,0,0,0,1,-61,1,-62
1,1,0,0,0,0,1,-61,252,-62
1,1,0,0,0,0,1,-61,0,-62
1,1,0,0,0,0,1,-57,0,-62
1,1,0,0,0,0,1,-57,0,-62
1,1,0,0,1,0,1,-57,1,-62
1,1,0,1,0,0,1,-57,1,-62
1,1,0,1,0,0,1,-57,-70,-62
1,1,0,0,0,0,1,42,-70,-62
1,1,0,0,0,0,1,42,-72,-62
1,1,0,0,0,0,1,42,-72,-62
1,1,0,0,0,0,1,42,-69,0
1,1,0,0,0,0,1,42,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,1,1,-58,-67,0
1,1,0,0,0,0,1,-58,-67,0
1,1,0,0,0,0,1,-58,0,-63
1,1,0,0,0,0,1,-58,-67,-63
1,1,0,0,0,0,1,-58,-67,-63
1,1,0,0,0,1,1,-58,-69,-63
1,1,0,0,0,0,1,-53,-69,-63
1,1,0,0,0,0,1,-53,-69,-62
1,1,0,0,0,0,1,-53,1,-62
1,1,0,0,0,0,1,-53,1,1
1,1,0,0,0,0,1,-58,1,1
1,1,0,0,0,0,1,-58,-68,1
1,1,0,0,0,0,1,-58,-68,1
1,1,0,0,0,0,1,-58,0,1
1,1,0,0,0,0,1,-58,0,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,-69,0
1,1,0,0,0,0,1,-58,209,0
1,1,0,0,0,0,1,-59,209,0
1,1,0,0,0,0,1,-59,209,0
1,1,0,0,0,0,1,-59,209,0
1,1,0,0,0,0,1,-59,209,0
1,1,0,0,0,0,1,-58,209,0
1,1,0,0,0,0,1,-58,209,0
1,1,0,0,0,0,1,-58,209,0
1,1,0,0,0,0,1,-58,209,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,0,0,0,1,-58,-70,0
1,1,0,1,0,0,1,-58,-71,-61
1,1,0,0,0,0,1,-58,-71,-61
1,1,0,1,0,0,1,-58,-71,-61
1,1,0,1,0,0,1,-58,-71,-61
1,1,0,1,0,0,1,-58,0,-62
1,1,0,1,0,0,1,-58,-69,-61
1,1,0,1,0,0,1,-57,1,-61
1,1,0,1,0,0,1,-57,1,-61
1,1,0,1,0,0,1,-57,1,-61
1,1,0,1,0,0,1,-57,1,0
1,1,0,1,0,0,1,-57,-70,-62
1,1,0,1,0,0,1,-57,0,-62
1,1,0,1,0,1,1,-57,0,-62
1,1,0,1,0,0,1,-57,0,-62
1,1,0,1,0,0,1,-57,0,-62
1,1,0,1,0,1,1,-57,0,-63
1,1,0,1,0,1,1,-57,-68,-63
1,1,0,1,0,1,1,-57,-68,-63
1,1,0,1,0,1,1,-57,-68,-63
1,1,0,1,0,1,1,-57,-68,-63
1,1,0,1,0,0,1,42,-68,-62
1,1,0,1,0,0,1,42,-69,-62
1,1,0,1,0,0,1,42,-69,-62
1,1,0,1,0,0,1,42,-69,-62
1,1,0,1,0,0,1,42,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-56,-69,-62
1,1,0,1,0,0,1,-54,-69,-59
1,1,0,1,0,0,1,-54,-69,-59
1,1,0,1,0,0,1,-54,-69,-59
1,1,0,1,0,0,1,-54,-69,-59
1,1,0,1,0,0,1,-54,-69,-59
1,1,0,1,0,0,1,-54,-69,-62
1,1,0,1,0,0,1,-56,247,-62
1,1,0,1,0,0,1,-56,247,-62
1,1,0,1,0,0,1,-56,-68,-62
1,1,0,1,0,0,1,-56,-68,-62
1,1,0,1,0,0,1,-56,-68,-62
1,1,0,1,0,0,1,-55,250,-62
1,1,0,1,0,0,1,-55,250,-62
1,1,0,1,0,0,1,-55,250,-62
1,1,0,1,0,0,1,-55,250,-62
1,1,0,1,0,0,1,-55,250,-62
1,1,0,1,0,0,1,-55,-68,-62
1,1,0,1,0,0,1,-55,-68,-62
1,1,0,1,0,0,1,-55,-68,-62
1,1,0,1,0,0,1,-55,-68,-62
1,1,0,1,0,0,1,-55,-68,-62
1,1,0,1,1,0,1,-56,1,-62
1,1,0,1,0,0,1,-56,1,-62
1,1,0,1,0,0,1,-56,1,-62
1,1,0,1,0,0,1,-56,-66,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,1,0,1,44,-70,-62
1,1,0,1,1,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,-62
1,1,0,1,0,0,1,44,-70,1
1,1,0,0,0,0,1,44,-69,1
1,1,0,1,0,0,1,44,-69,1
1,1,0,0,0,0,1,44,-74,1
1,1,0,0,0,0,1,46,-74,1
1,1,0,0,0,0,1,46,-74,0
1,1,0,0,0,0,1,46,-69,-62
1,1,0,0,0,0,1,46,-69,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-62
1,1,0,0,0,0,1,46,0,-61
1,1,0,0,0,0,1,46,0,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-70,-62
1,1,0,0,0,0,1,-56,-70,-61
1,1,0,0,0,0,1,-56,-70,-61
1,1,0,0,0,0,1,-56,-70,-61
1,1,0,0,0,0,1,-56,-70,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-54,-69,-62
1,1,0,0,0,0,1,-54,-69,-62
1,1,0,0,0,0,1,-54,-69,-61
1,1,0,0,0,0,1,-54,-69,-61
1,1,0,0,0,0,1,-54,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-61
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,0,1,-56,-69,-62
1,1,0,0,0,1,1,-56,1,-62
1,1,0,0,0,1,1,-59,1,-62
1,1,0,0,0,1,1,-59,1,-62
1,1,0,0,0,1,1,-59,1,-62
1,1,0,0,0,1,1,-59,1,1
1,1,0,1,0,1,1,-59,0,1
1,1,0,0,0,1,1,-59,-67,1
1,1,0,1,0,1,1,48,-67,1
1,1,0,0,0,1,1,48,-67,1
1,1,0,0,0,1,1,48,1,-64
1,1,0,0,0,1,1,48,1,-64
1,1,0,0,0,1,1,-59,1,-64
1,1,0,0,0,1,1,49,1,-64
1,1,0,0,0,1,1,49,-68,-64
1,1,0,0,0,1,1,49,-67,0
1,1,0,0,0,0,1,49,-67,-61
1,1,0,0,0,0,1,-74,-67,-61
1,1,0,0,0,0,1,-56,-67,1
1,1,0,0,0,0,0,-56,-70,1
1,1,0,0,0,0,0,-56,-70,1
1,1,0,0,1,0,0,-56,-70,-61
1,1,0,0,1,0,0,-56,-70,-61
1,1,0,0,1,0,0,-57,-70,0
1,1,0,0,1,1,0,-57,-70,0
1,1,0,0,1,1,0,-57,-69,0
1,1,0,0,1,0,0,-57,-69,-60
1,1,0,0,1,0,0,46,0,-60
1,1,0,0,1,0,0,46,0,-60
1,1,0,0,1,0,0,46,1,-60
1,1,0,0,1,0,0,46,1,-60
1,1,0,0,1,0,0,46,1,-60
1,1,0,0,1,0,0,45,1,-62
1,1,0,0,1,0,0,45,1,-62
1,1,0,0,1,0,0,45,0,-62
1,1,0,0,1,0,0,45,-69,-62
1,1,0,0,1,0,0,45,-69,-62
1,1,0,0,1,0,0,45,-69,-62
1,1,0,0,1,0,0,45,-69,-62
1,1,0,0,1,0,0,45,-69,-62
1,1,0,0,1,0,0,45,-70,-62
1,1,0,0,1,0,0,45,-70,-62
1,1,0,0,1,0,0,-58,-70,-62
1,1,0,0,1,0,0,-58,-70,-62
1,1,0,0,1,0,0,-58,-70,-62
1,1,0,0,1,0,0,-58,-70,-62
1,1,0,0,1,0,0,-58,-70,-62
1,1,0,0,1,0,0,-57,-70,-62
1,1,0,0,1,0,0,-57,-69,-62
1,1,0,0,1,0,0,-57,-69,-62
1,1,0,0,1,0,0,-57,-69,-62
1,1,0,0,1,0,0,-57,-69,-62
1,1,0,0,1,0,0,-57,-69,-62
1,1,0,0,1,0,0,-54,-69,-62
1,1,0,0,1,0,0,-54,1,-62
1,1,0,0,1,0,0,-54,1,-62
1,1,0,1,1,0,0,-54,1,-62
1,1,0,1,1,0,0,-54,1,-61
1,1,0,1,1,0,0,44,1,-61
1,1,0,1,1,0,0,44,1,-61
1,1,0,1,0,0,0,44,1,-61
1,1,0,1,0,0,0,44,1,0
1,1,0,1,0,0,0,44,1,-62
1,1,0,1,0,1,0,-55,1,-62
1,1,0,1,0,1,0,-55,0,-62
1,1,0,1,0,0,0,-55,-70,-62
1,1,0,1,1,0,0,-55,1,-61
1,1,0,1,1,0,0,-55,1,-61
1,1,0,1,0,0,0,-57,1,-61
1,1,0,1,0,0,0,-57,1,-61
1,1,0,1,0,0,0,-57,1,-61
1,1,0,1,0,0,0,-57,0,-61
1,1,0,1,0,0,0,-57,0,-62
1,1,0,1,0,0,0,-57,0,-62
1,1,0,1,0,0,0,-57,0,-62
1,1,0,1,0,0,0,-57,247,-62
1,1,0,1,0,0,0,-57,247,1
1,1,0,0,0,0,0,-57,247,1
1,1,0,0,0,0,0,-57,247,1
1,1,0,0,0,0,0,-57,-70,1
1,1,0,0,0,0,0,-57,-70,1
1,1,0,0,1,0,0,-57,-71,0
1,1,0,0,1,0,0,-58,-71,0
1,1,0,0,0,0,0,-58,-71,0
1,1,0,0,0,0,0,-58,0,0
1,1,0,0,0,0,0,-58,0,0
1,1,0,0,0,0,0,-58,-69,0
1,1,0,0,0,0,0,-57,-69,-62
1,1,0,0,0,0,0,-57,-69,-62
1,1,0,0,0,0,0,-57,-69,-62
1,1,0,0,0,0,0,-57,-70,-62
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-58,-69,-62
1,1,0,0,0,0,0,-58,-69,-62
1,1,0,0,0,0,0,-58,1,-61
1,1,0,0,0,1,0,-58,1,-61
1,1,0,0,0,1,0,-58,1,-61
1,1,0,0,0,1,0,-58,-69,-61
1,1,0,0,0,1,0,-58,-69,-64
1,1,0,0,0,1,0,-52,-69,-64
1,1,0,0,0,1,0,-52,-69,-64
1,1,0,0,0,1,0,-52,-69,-64
1,1,0,0,0,1,0,-52,-71,-64
1,1,0,0,0,1,0,-52,-71,-64
1,1,0,0,0,1,0,-51,-71,-64
1,1,0,0,0,1,0,-51,-71,-64
1,1,0,0,1,0,0,-51,1,-64
1,1,0,0,0,0,0,-51,1,1
1,1,0,0,0,0,0,-57,1,1
1,1,0,0,0,1,0,-57,1,1
1,1,0,0,0,0,0,-57,1,1
1,1,0,0,0,0,0,-57,1,0
1,1,0,0,0,0,0,-57,1,0
1,1,0,0,0,1,0,-57,-73,0
1,1,0,0,0,1,0,-51,-73,0
1,1,0,0,0,1,0,-51,-73,0
1,1,0,0,0,1,0,-51,-73,0
1,1,0,0,0,1,0,-51,-70,0
1,1,0,0,0,0,0,-51,-70,0
1,1,0,0,0,0,0,-51,-70,0
1,1,0,0,0,0,0,49,-70,0
1,1,0,0,0,0,0,49,-70,0
1,1,0,0,0,0,0,49,-70,0
1,1,0,0,0,0,0,49,254,0
1,1,0,0,0,0,0,49,254,0
1,1,0,0,1,0,0,46,1,0
1,1,0,0,0,0,0,46,1,0
1,1,0,0,0,1,0,46,1,0
1,1,0,0,0,0,0,46,-71,-61
1,1,0,0,0,0,0,-58,-71,-61
1,1,0,0,0,0,0,-58,241,-61
1,1,0,0,0,0,0,-58,241,-61
1,1,0,0,0,0,0,-58,241,-61
1,1,0,0,0,0,0,-58,-70,-62
1,1,0,0,0,0,0,-57,-70,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,1,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,0,-62
1,1,0,0,0,0,0,-57,238,-62
1,1,0,0,0,0,0,-63,238,-62
1,1,0,0,0,0,0,-63,238,1
1,1,0,0,0,0,0,-63,-70,1
1,1,0,0,0,0,0,-63,-70,-61
1,1,0,0,0,0,0,-60,0,-61
1,1,0,0,0,0,0,-60,0,-61
1,1,0,0,0,0,0,-60,0,0
1,1,0,0,0,0,0,-60,224,0
1,1,0,0,0,0,0,-60,224,0
1,1,0,0,0,0,0,-60,-70,0
1,1,0,0,0,0,0,-63,-70,0
1,1,0,0,0,0,0,-63,-70,0
1,1,0,0,0,0,0,-63,-71,0
1,1,0,0,0,0,0,-63,-71,0
1,1,0,0,1,0,1,-63,-69,-60
1,1,0,0,1,0,0,-63,-69,-60
1,1,0,0,1,0,0,-63,-69,-60
1,1,0,0,0,0,0,-63,190,-60
1,1,0,0,0,0,0,-63,-70,-60
1,1,0,0,0,0,0,-63,-70,-60
1,1,0,0,0,0,0,44,-70,-60
1,1,0,0,0,0,0,44,-70,1
1,1,0,0,0,0,0,44,-69,1
1,1,0,0,0,0,0,44,0,1
1,1,0,0,0,0,0,44,0,-61
1,1,0,0,0,0,0,44,0,-61
1,1,0,0,0,0,0,44,0,0
1,1,0,0,0,0,0,44,-70,0
1,1,0,0,0,0,0,44,-70,0
1,1,0,0,0,0,1,44,-70,0
1,1,0,0,0,0,0,44,1,0
1,1,0,0,0,0,1,44,-67,0
1,1,0,0,0,0,1,44,-67,0
1,1,0,0,0,0,1,44,-67,0
1,1,0,0,0,0,1,44,0,0
1,1,0,0,0,0,1,43,0,0
1,1,0,0,0,0,1,43,-70,0
1,1,0,0,0,0,1,43,-70,0
1,1,0,0,0,0,1,43,-70,0
1,1,0,0,1,0,0,43,-72,0
1,1,0,0,1,0,0,-63,-70,0
1,1,0,0,1,0,0,-63,-70,0
1,1,0,0,1,0,0,-63,-70,0
1,1,0,0,1,0,0,-63,-70,0
1,1,0,0,1,0,0,-63,1,0
1,1,0,0,1,0,0,-61,1,-62
1,1,0,0,1,1,0,-61,-71,-62
1,1,0,0,1,0,0,-61,-71,-62
1,1,0,0,1,0,0,-61,-71,-62
1,1,0,0,1,0,0,42,-70,-65
1,1,0,0,1,0,0,42,-71,-65
1,1,0,0,1,0,0,42,-71,-65
1,1,0,0,0,0,0,42,-71,-65
1,1,0,0,0,0,0,42,-71,-65
1,1,0,0,0,0,0,42,-71,-65
1,1,0,0,0,0,0,41,-71,-61
1,1,0,0,0,0,0,41,-71,-61
1,1,0,0,0,0,0,41,-71,-61
1,1,0,0,0,1,0,41,-71,-61
1,1,0,0,0,1,0,41,-71,-61
1,1,0,0,0,0,0,41,-71,-61
1,1,0,0,0,0,0,39,1,-61
1,1,0,0,0,0,0,39,1,1
1,1,0,0,0,0,0,-66,1,1
1,1,0,0,0,0,0,-66,1,1
1,1,0,0,0,0,0,-66,-69,1
1,1,0,0,0,0,0,-65,0,1
1,1,0,0,0,0,0,-65,0,0
1,1,0,0,0,0,0,-65,-69,0
1,1,0,0,0,0,0,-65,-69,0
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,1,0,-70,-69,-61
1,1,0,0,0,0,0,-70,-69,-61
1,1,0,0,0,0,0,-70,-69,1
1,1,0,0,0,1,0,-62,-69,1
1,1,0,0,0,1,0,-62,-69,1
1,1,0,0,0,1,0,-62,-69,-64
1,1,0,0,0,0,0,-62,-69,-64
1,1,0,0,0,0,0,-62,-69,0
1,1,0,0,0,0,0,-62,-69,0
1,1,0,0,1,0,0,38,-69,-61
1,1,0,0,1,0,0,38,-69,-61
1,1,0,0,0,0,0,38,-69,-61
1,1,0,0,1,0,0,38,102,-61
1,1,0,0,0,0,0,38,102,-61
1,1,0,0,0,0,0,38,-69,251
1,1,0,0,0,0,1,38,-69,251
1,1,0,0,0,0,0,38,-72,251
1,1,0,0,0,1,0,38,-72,251
1,1,0,0,0,0,0,38,-72,251
1,1,0,0,0,1,0,-67,-70,251
1,1,0,0,0,1,0,-67,-70,-62
1,1,0,0,0,1,0,-67,0,-62
1,1,0,0,0,1,0,-67,1,1
1,1,0,0,1,1,0,37,1,1
1,1,0,0,0,1,0,37,1,1
1,1,0,0,0,1,0,37,-71,218
1,1,0,0,0,1,0,37,-71,0
1,1,0,0,0,1,0,37,0,0
1,1,0,0,0,1,0,37,0,0
1,1,0,0,0,1,0,-66,0,0
1,1,0,0,0,1,1,-66,0,-62
1,1,0,0,1,1,0,-66,-70,-62
1,1,0,0,1,1,0,-66,-70,-62
1,1,0,0,1,1,0,-66,-70,-62
1,1,0,0,1,1,0,-66,-70,-61
1,1,0,0,0,1,0,-66,-73,-61
1,1,0,0,0,1,0,-66,-73,-61
1,1,0,0,1,1,0,-66,-73,-61
1,1,0,0,1,1,0,-66,-73,1
1,1,0,0,1,1,0,-67,-72,-62
1,1,0,0,1,1,0,-67,-72,-62
1,1,0,0,1,1,0,-67,-72,-62
1,1,0,0,1,1,0,-67,-72,-62
1,1,0,0,1,0,0,-67,-72,0
1,1,0,0,1,0,0,-66,0,0
1,1,0,0,1,0,0,-66,0,0
1,1,0,0,0,0,0,-66,1,0
1,1,0,0,0,0,0,-66,1,0
1,1,0,0,1,0,0,-66,1,-61
1,1,0,0,0,0,0,-66,1,-61
1,1,0,0,0,0,0,-70,0,-61
1,1,0,0,0,0,0,-70,0,-61
1,1,0,0,0,0,0,-70,0,-61
1,1,0,0,0,0,0,-70,1,-61
1,1,0,0,0,0,0,-70,-73,-61
1,1,0,0,0,0,0,-70,-73,-61
1,1,0,0,0,0,0,-67,-73,-61
1,1,0,0,0,0,0,-67,0,-61
1,1,0,0,0,0,0,-67,0,-61
1,1,0,0,0,0,0,-67,0,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-62,-71,-61
1,1,0,0,0,0,0,-62,-72,-61
1,1,0,0,0,0,0,-62,-72,-61
1,1,0,0,0,0,0,-62,-72,-61
1,1,0,0,0,0,0,-62,-72,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,225
1,1,0,0,0,0,0,-67,-71,225
1,1,0,0,0,0,0,-67,-71,225
1,1,0,0,0,0,0,-67,-71,225
1,1,0,0,0,0,0,-67,-71,225
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,-71,-61
1,1,0,0,0,0,0,-67,97,-61
1,1,0,0,0,0,0,-63,97,235
1,1,0,0,0,0,0,-63,97,235
1,1,0,0,0,0,0,-63,97,235
1,1,0,0,0,0,0,-63,97,235
1,1,0,0,0,0,0,38,-72,235
1,1,0,0,0,0,0,-66,-72,-61
1,1,0,0,0,0,0,-66,-72,-61
1,1,0,0,0,0,0,-66,-72,-61
1,1,0,0,0,0,0,-66,-72,-61
1,1,0,0,0,0,0,-66,95,223
